mean,sd,q05,q50,q95,ks,method
0.7713764155742251,0.20976323283905804,0.3242356911608645,0.8385198897136312,0.9892477701421544,0.31634999999999996,prior
0.6589711117219524,0.2427475337122788,0.20596735343302225,0.6998578185927832,0.9725146002485088,0.09641250000000003,importance
0.55774063070478,0.2628150935801323,0.14379326506514908,0.5601101536819144,0.9593435554837785,0.09713749999999999,power
0.604136199771275,0.2483842096265276,0.172693153,0.6261823799999999,0.961323794,0,baseline
